timestamp bid bidsize ask asksize
1516575969590470.0 1225700 1000000 1225780 1000000
1516575969605880.0 1225710 1000000 1225780 1000000
1516575969615074.0 1225670 500000 1225780 1000000
1516575969622343.0 1225670 500000 1225790 1000000
1516575969711461.0 1225720 1000000 1225780 1000000
1516575969711796.0 1225670 500000 1225820 1000000
1516575970266013.0 1225670 1000000 1225820 1000000
1516575970270209.0 1225670 1000000 1225810 1000000
1516575970271734.0 1225720 1000000 1225800 1000000
1516575970271846.0 1225720 1000000 1225790 1000000
1516575970305771.0 1225670 1000000 1225820 1000000
1516575970307866.0 1225720 1000000 1225810 1000000
1516575970307890.0 1225720 1000000 1225780 1000000
1516575970421209.0 1225720 1000000 1225800 1000000
1516575970421308.0 1225720 1000000 1225790 1000000
1516575970429827.0 1225730 1000000 1225790 1000000
1516575970781794.0 1225670 1000000 1225800 1000000
1516575971300080.0 1225730 1000000 1225800 1000000
1516575971300116.0 1225730 1000000 1225780 1000000
1516575971301367.0 1225670 1000000 1225820 1000000
1516575971305346.0 1225730 1000000 1225800 1000000
1516575971305420.0 1225730 1000000 1225790 1000000
1516575971703287.0 1225730 1000000 1225800 1000000
1516575971703325.0 1225730 1000000 1225780 1000000
1516575973111387.0 1225720 1000000 1225780 1000000
1516575973960402.0 1225770 1000000 1225780 1000000
1516575973964377.0 1225690 1000000 1225820 1000000
1516575975679424.0 1225690 1000000 1225810 1000000
1516575976339788.0 1225690 1000000 1225800 500000
1516575976340082.0 1225770 1000000 1225790 1000000
1516575976340202.0 1225770 1000000 1225770 1000000
1516575976341603.0 1225690 1000000 1225790 1000000
1516575976345029.0 1225660 1000000 1225790 1000000
1516575976345706.0 1225770 1000000 1225790 1000000
1516575976345707.0 1225770 1000000 1225780 1500000
1516575976351804.0 1225770 1000000 1225790 1000000
1516575976352124.0 1225770 1000000 1225780 1000000
1516575976375674.0 1225660 1000000 1225800 1000000
1516575976383697.0 1225680 1000000 1225800 1000000
1516575976383705.0 1225680 1000000 1225810 1000000
1516575976640385.0 1225770 1000000 1225810 1000000
1516575976640461.0 1225770 1000000 1225800 1000000
1516575976897576.0 1225680 1000000 1225820 1000000
1516575978645997.0 1225770 1000000 1225810 1000000
1516575978646022.0 1225770 1000000 1225790 1000000
1516575979768643.0 1225710 1000000 1225790 1000000
1516575979769677.0 1225720 1000000 1225790 1000000
1516575979772184.0 1225670 1000000 1225820 1000000
1516575979790780.0 1225670 1000000 1225810 1000000
1516575979870784.0 1225670 1000000 1225820 1000000
1516575980393354.0 1225720 1000000 1225810 1000000
1516575980393428.0 1225720 1000000 1225800 1000000
1516575980393856.0 1225680 500000 1225820 1000000
1516575985882295.0 1225670 1000000 1225820 1000000
1516575985882593.0 1225720 1000000 1225810 1000000
1516575985882644.0 1225720 1000000 1225790 1000000
1516575985888070.0 1225720 1000000 1225810 1000000
1516575985888101.0 1225720 1000000 1225780 1000000
1516575985967582.0 1225720 1000000 1225810 1000000
1516575985967707.0 1225720 1000000 1225790 1000000
1516575987497022.0 1225720 1000000 1225810 1000000
1516575987497053.0 1225720 1000000 1225780 1000000
1516575987518915.0 1225710 1000000 1225820 1000000
1516575987730079.0 1225720 1000000 1225810 1000000
1516575987730205.0 1225720 1000000 1225790 1000000
1516575988019361.0 1225710 1000000 1225820 500000
1516575988020007.0 1225710 1000000 1225790 1000000
1516575988020043.0 1225680 500000 1225820 500000
1516575988020080.0 1225670 1000000 1225820 500000
1516575988020191.0 1225720 1000000 1225790 1000000
1516575988020215.0 1225720 1000000 1225800 1000000
1516575988020242.0 1225720 1000000 1225780 1000000
1516575988020474.0 1225670 1000000 1225820 1000000
1516575988021173.0 1225670 1000000 1225810 1000000
1516575988030610.0 1225660 1000000 1225810 1000000
1516575988150930.0 1225660 1000000 1225800 1000000
1516575988162206.0 1225720 1000000 1225770 1000000
1516575988163424.0 1225710 1000000 1225770 1000000
1516575988171165.0 1225700 1000000 1225770 1000000
1516575988732438.0 1225670 500000 1225800 1000000
1516575988763233.0 1225660 1000000 1225800 1000000
1516575988928471.0 1225660 1000000 1225790 1000000
1516575989587905.0 1225700 1000000 1225760 1000000
1516575989588251.0 1225660 1000000 1225800 1000000
1516575989588519.0 1225690 1000000 1225760 1000000
1516575989593161.0 1225690 1000000 1225770 1000000
1516575989593232.0 1225690 1000000 1225750 1000000
1516575989601132.0 1225730 1000000 1225750 1000000
1516575989612100.0 1225650 1000000 1225800 1000000
1516575989618352.0 1225650 1000000 1225800 500000
1516575989676511.0 1225650 1000000 1225770 1000000
1516575989745193.0 1225680 1000000 1225750 1000000
1516575989745780.0 1225670 1000000 1225750 1000000
1516575989748450.0 1225630 1000000 1225770 1000000
1516575990363377.0 1225630 1000000 1225770 500000
1516575990363970.0 1225630 1000000 1225760 1000000
1516575990364194.0 1225670 1000000 1225740 1000000
1516575990364200.0 1225620 1000000 1225760 1000000
1516575990369286.0 1225670 1000000 1225750 1000000
1516575990369311.0 1225670 1000000 1225730 1000000
1516575990370801.0 1225660 1000000 1225730 1000000
1516575990375601.0 1225660 1000000 1225750 1000000
1516575990496009.0 1225620 1000000 1225750 1000000
1516575990496580.0 1225650 1000000 1225750 1000000
1516575990499023.0 1225610 1000000 1225750 1000000
1516575991601991.0 1225610 1000000 1225760 1000000
1516575992596555.0 1225650 1000000 1225740 1000000
1516575992597913.0 1225610 1000000 1225750 1000000
1516575992602321.0 1225650 1000000 1225750 1000000
1516575992602345.0 1225650 1000000 1225730 1000000
1516575996169285.0 1225700 500000 1225730 1000000
1516575996169287.0 1225700 500000 1225750 1000000
1516575996169694.0 1225730 1000000 1225730 1000000
1516575996171266.0 1225720 500000 1225750 1000000
1516575996171280.0 1225700 500000 1225750 1000000
1516575996171301.0 1225730 1000000 1225750 1000000
1516575996173989.0 1225730 1000000 1225760 1000000
1516575996173992.0 1225700 500000 1225760 1000000
1516575996174015.0 1225740 500000 1225760 1000000
1516575996174026.0 1225740 500000 1225760 1000000
1516575996174038.0 1225740 500000 1225780 1000000
1516575996177552.0 1225740 500000 1225790 1000000
1516575996180957.0 1225740 500000 1225800 1000000
1516575996185846.0 1225750 1000000 1225800 1000000
1516575996187101.0 1225770 1000000 1225800 1000000
1516575996192573.0 1225750 1000000 1225800 1000000
1516575996197230.0 1225740 500000 1225800 1000000
1516575996200438.0 1225740 500000 1225780 1000000
1516575996209719.0 1225710 1000000 1225780 1000000
1516575996209743.0 1225660 1000000 1225780 1000000
1516575996209802.0 1225670 500000 1225780 1000000
1516575996209931.0 1225710 1000000 1225800 1000000
1516575996210445.0 1225720 1000000 1225800 1000000
1516575996211013.0 1225690 1000000 1225780 1000000
1516575996211020.0 1225690 1000000 1225810 500000
1516575996230441.0 1225710 1000000 1225800 1000000
1516575996236335.0 1225700 1000000 1225800 1000000
1516575996238916.0 1225690 1000000 1225820 500000
1516575996250760.0 1225670 1000000 1225820 500000
1516575996250764.0 1225670 1000000 1225820 1000000
1516575996270367.0 1225700 1000000 1225780 1000000
1516575996270708.0 1225670 1000000 1225810 500000
1516575996270830.0 1225670 1000000 1225800 1000000
1516575996271069.0 1225700 1000000 1225770 1000000
1516575996271532.0 1225690 1000000 1225770 1000000
1516575996286010.0 1225690 1000000 1225780 1000000
1516575996290024.0 1225700 1000000 1225780 1000000
1516575996291725.0 1225670 100000 1225800 1000000
1516575996321983.0 1225660 1000000 1225800 1000000
1516575996330780.0 1225660 1000000 1225810 1000000
1516575996340690.0 1225700 1000000 1225790 1000000
1516575996340941.0 1225710 1000000 1225790 1000000
1516575996341592.0 1225710 1000000 1225800 1000000
1516575996436098.0 1225660 1000000 1225800 1000000
1516575996440748.0 1225710 1000000 1225780 1000000
1516575996453624.0 1225710 1000000 1225800 1000000
1516575996698972.0 1225710 1000000 1225780 1000000
1516575996715013.0 1225710 1000000 1225800 1000000
1516575997794576.0 1225670 1000000 1225800 1000000
1516575998309281.0 1225710 1000000 1225780 1000000
1516575999095513.0 1225670 1000000 1225810 1000000
1516575999095895.0 1225720 1000000 1225780 1000000
1516575999246294.0 1225720 1000000 1225770 1000000
1516575999247088.0 1225720 1000000 1225750 1000000
1516575999248596.0 1225670 1000000 1225770 1000000
1516575999250228.0 1225710 1000000 1225750 1000000
1516575999250255.0 1225660 1000000 1225770 1000000
1516575999252418.0 1225710 1000000 1225770 1000000
1516575999252419.0 1225710 1000000 1225740 1000000
1516576000283650.0 1225700 1000000 1225740 1000000
1516576000365599.0 1225660 1000000 1225760 500000
1516576000365779.0 1225700 1000000 1225760 500000
1516576000365819.0 1225700 1000000 1225730 1000000
1516576000366205.0 1225660 1000000 1225760 1000000
1516576000366306.0 1225680 1000000 1225730 1000000
1516576000366856.0 1225670 1000000 1225730 1000000
1516576000447221.0 1225630 500000 1225760 1000000
1516576000447222.0 1225630 1000000 1225760 1000000
1516576000447243.0 1225670 1000000 1225720 1000000
1516576000450241.0 1225630 1000000 1225750 1000000
1516576000450252.0 1225630 1000000 1225720 1000000
1516576000450261.0 1225650 1000000 1225720 1000000
1516576000453128.0 1225620 500000 1225720 1000000
1516576000453158.0 1225620 1000000 1225720 1000000
1516576000459688.0 1225630 1000000 1225720 1000000
1516576000459692.0 1225630 1000000 1225710 1000000
1516576000489423.0 1225610 1000000 1225720 1000000
1516576000517123.0 1225620 1000000 1225710 1000000
1516576000831481.0 1225610 1000000 1225710 1000000
1516576000908471.0 1225620 1000000 1225710 1000000
1516576000908632.0 1225620 1000000 1225720 1000000
1516576000910014.0 1225610 1000000 1225730 1000000
1516576001461780.0 1225600 1000000 1225730 1000000
1516576002604163.0 1225590 1000000 1225730 1000000
1516576002735715.0 1225610 1000000 1225730 1000000
1516576002753198.0 1225620 1000000 1225710 1000000
1516576002753629.0 1225610 1000000 1225720 1000000
1516576003939335.0 1225590 1000000 1225720 1000000
1516576004112380.0 1225670 500000 1225710 1000000
1516576004112384.0 1225670 500000 1225720 1000000
1516576004112407.0 1225700 1000000 1225710 1000000
1516576004113352.0 1225680 500000 1225720 1000000
1516576004113368.0 1225680 500000 1225740 1000000
1516576004118252.0 1225700 1000000 1225730 1000000
1516576004118807.0 1225700 1000000 1225720 1000000
1516576004123196.0 1225680 500000 1225760 1000000
